Product Id,Product Handle,Product Title,Product Subtitle,Product Description,Product Status,Product Thumbnail,Product Weight,Product Length,Product Width,Product Height,Product HS Code,Product Origin Country,Product MID Code,Product Material,Shipping Profile Id,Product Sales Channel 1,Product Collection Id,Product Type Id,Product Tag 1,Product Tag 2,Product Tag 3,Product Tag 4,Product Tag 5,Product Discountable,Product External Id,Variant Id,Variant Title,Variant SKU,Variant Barcode,Variant Allow Backorder,Variant Manage Inventory,Variant Weight,Variant Length,Variant Width,Variant Height,Variant HS Code,Variant Origin Country,Variant MID Code,Variant Material,Variant Price INR,Variant Option 1 Name,Variant Option 1 Value,Variant Option 2 Name,Variant Option 2 Value,Variant Option 3 Name,Variant Option 3 Value,Product Image 1 Url,Product Image 2 Url,Product Image 3 Url,Product Image 4 Url,Product Image 5 Url,Product Image 6 Url,Product Image 7 Url,Product Image 8 Url
,118-difender-car,Dodge Mini Metal Car,,"<ul class=""a-unordered-list a-vertical a-spacing-mini"">
<li class=""a-spacing-mini""><span class=""a-list-item"">Rev up the excitement with a collection of Hot Wheels vehicles inspired by the Fast &amp; Furious franchise.</span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">Each supercharged 1:64 scale vehicle is ready for action right out of the pack!</span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">Fire up their need for speed and competition with this iconic collection!</span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">The stylish decos of these big-screen replicas are perfect for play or display.</span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">Fans of street racing, muscle cars, trucks, tanks, and followers of the Fast &amp; Furious phenomenon are going to want to collect them all!</span></li>
</ul>",published,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/118-difender-car/dd9fc23b-9c1f-4328-b85b-3be45ae7d9ff.jpg,,,,,,,,,,,,,,,,,,TRUE,,,Title: Default Title,,,FALSE,FALSE,0,,,,,,,,160,Title,Default Title,,,,,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/118-difender-car/468c6502-ac37-425f-a0bc-d12a0b6e0036.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/118-difender-car/e415a60e-9708-4c66-9ff9-57b06ca46b9c.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/118-difender-car/9d3724cf-9b58-4557-b9fa-42e3d29cbf04.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/118-difender-car/6320ccf6-2e1a-4e5f-8e91-700da5458e82.jpg,,,,
,13-in-1-family-board-magnetic-game,13 in 1 Family Board Magnetic Game,,"<p>• Perfect for schools, home, work, playrooms, travel, gifts &amp; so much more!<br>• Develops Imagination, Motor, Eye-Hand Co-Ordination Skills.</p>
<p>A Fun Game for the entire family. This 13 in 1 Game has all of your choices. Enjoy a splendid evening with your family and friends playing these games 13 in 1 family game: magnetic chess set with dices &amp; resin chess magnetic pieces &amp; colored resin pieces with removable stands which board games you can play: 1. CHESS 2. CHECKERS 3. 9 MEN’S MORRIS 4. SNAKES AND LADDER 5. STEEP &amp; LADDERS 6. STEEPLECHASE 7. TRAVEL BINGO 8. FOOTBALL 9. BACKGAMMON 10. LUDO 11. TIC-TAC-TOE 12. RACING GAME 13. SPACE-VENTURE IN THE BOX: 5PCS CARD PAPER BOARD GAMES(PRINTED BOTH SIDES), 1PC MAGNETIC BOARD WITH BOTH SIDE PRINTED , 4 REMOVABLE CLIP STANDS, 2 PCS DOT DICE , 1 PC NUMBER DICE , 16 PIECES BLUE RESIN MAGNETIC CHESS PIECES. 16 PIECES TRANSPARENT MAGNETIC CHESS PIECES, 16 PIECES TRANSPARENT CHECKER COINS, 16 PIECES BLUE RESIN CHECKER COINS, 4 PIECES GREEN RESIN CHECKER COINS, 4 PIECES RED CHECKER COINS.</p>
<p> </p>",published,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/13-in-1-family-board-magnetic-game/52a83715-e2ca-46f6-9ef4-a0a681591190.png,,,,,,,,,,,,,,,,,,TRUE,,,Title: Default Title,,,FALSE,FALSE,0,,,,,,,,219,Title,Default Title,,,,,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/13-in-1-family-board-magnetic-game/b84246e9-4280-480a-a34a-5842195d41b1.png,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/13-in-1-family-board-magnetic-game/8a811b9a-c848-4792-af74-fa10e2f81f91.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/13-in-1-family-board-magnetic-game/4d464d68-7ca3-4d60-80d2-9d00eb5b0c7e.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/13-in-1-family-board-magnetic-game/14cbea20-0703-40f9-8025-4abe19dae94a.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/13-in-1-family-board-magnetic-game/16f6188d-6756-412f-9d15-91677da5d322.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/13-in-1-family-board-magnetic-game/72f406cb-c3f3-4f14-a3dd-4ffb140c10ee.jpg,,
,150-piece-color-art-set,150 Piece Color (Art) Set,,"<ul>
<li>You can achieve an eye-catching and appealing piece of artwork by using a variety of colors.</li>
<li>Wide Application: The art set has a variety of types and colors making it ideal for multipurpose usage. Sketching, drawing, coloring, illustration, calligraphy, hand lettering, mixed media art, craft projects, writing, doodles, thumbnail sketches, preliminary drawings, coloring books, color theory practice, and highlighting.</li>
<li>Portable Case: The carrying case has colorful prints making it extremely visually appealing. Simply place all of the drawing supplies within the portable case and take this art set with you. The handle has the right amount of weight so that you won’t be burdened too much while carrying it. The handle of the case has a smooth surface making it easier to carry. The case has a buckle lock that ensures your bag stays securely fixed.</li>
<li>Ideal Gift: This art and craft set of colors has all the coloring materials that are required to produce an excellent piece of artwork. Hence this can be considered a perfect present for art lovers or beginners on special occasions such as birthdays, parties, festivals, and holidays, and also as a return gift.</li>
</ul>",published,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/150-piece-color-art-set/2b86a26d-af4a-429b-9c83-687f9f3fd0ca.jpg,,,,,,,,,,,,,ptag_01KBEW0015WX2QKNZWDK687AZZ,,,,,TRUE,,,Title: Default Title,,,TRUE,TRUE,0,,,,,,,,449,Title,Default Title,,,,,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/150-piece-color-art-set/1ba2ec8f-9438-4ee1-b459-6bc01617db30.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/150-piece-color-art-set/59dbdd5c-2af4-4349-bd89-e1cc54bd6255.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/150-piece-color-art-set/638bc14d-9751-4e4b-80a0-44227cb477b7.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/150-piece-color-art-set/41b8b84e-c553-442c-a221-0669c0373170.jpg,,,,
,2-in-1-soft-aqua-blaster-gun,2 In 1 Soft Aqua Blaster Gun,,"<ul>
<li>Versatile 2-In-1 Action:  The Force Blaster Manual Soft Bullet Gun Offers Dual Functionality, Allowing Person To Shoot Soft Foam Bullets And Ball Gun Shots For 14+ Years. This Provides A Thrilling And Diverse Shooting Battle Experience During Indoor N Outdoor Games Playtime Gun</li>
<li>Enhances Skills: This 14 year and up Gun Original Or Air Gun Promotes Skill Development By Improving Hand-Eye Coordination And Precision. Can Hone Their Aiming Abilities By Shooting At Imaginary Targets Or Creating Their Own Target Board, Games Fostering Skill Improvement Through Play. Bullet Gun Is The First Choice</li>
</ul>",published,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/2-in-1-soft-aqua-blaster-gun/4da2999b-d3fa-457a-b6ae-86ac4a056573.jpg,,,,,,,,,,,,,ptag_01KBEW0F3CT0310464P6A4YN29,,,,,TRUE,,,Title: Default Title,,,FALSE,FALSE,0,,,,,,,,349,Title,Default Title,,,,,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/2-in-1-soft-aqua-blaster-gun/4da2999b-d3fa-457a-b6ae-86ac4a056573.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/2-in-1-soft-aqua-blaster-gun/46304ac3-3d8d-4da3-9a45-d7898ba5871b.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/2-in-1-soft-aqua-blaster-gun/b4d35f55-257c-4d09-92be-7f37065f69c5.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/2-in-1-soft-aqua-blaster-gun/ac92cb3f-21a5-488e-a80e-84bee069c34e.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/2-in-1-soft-aqua-blaster-gun/6342f53c-f324-4a70-b2c8-421299ae63a0.jpg,,,
,360-degree-rotation-with-light-music,Hero Avengers Car Rock Crawler,,"<ul class=""List__list-container__c1545"">
<li data-index=""0"">Dual Speed Thrills: Experience the excitement with 2 speeds – Normal and Turbo for versatile off-road adventures</li>
<li data-index=""1"">Remote Dominance: Command from a distance with the 2.4GHz remote, boasting a range over 75 feet. Extended Playtime: Enjoy over 60 minutes of non-stop action thanks to the in-built lithium battery.</li>
<li data-index=""2"">Effortless Recharging: C-Type rechargeable design with an included cable for convenient and eco-friendly recharging.</li>
<li data-index=""3"">Headlights Galore: Navigate with ease using 4 different headlight modes for enhanced visibility.</li>
<li data-index=""3"">Item Type Name: Toy Car</li>
</ul>",published,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/360-degree-rotation-with-light-music/4946752f-77e6-44dd-8eb2-d9d31689b603.png,,,,,,,,,,,,,,,,,,TRUE,,,Title: Default Title,,,FALSE,FALSE,0,,,,,,,,1599,Title,Default Title,,,,,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/360-degree-rotation-with-light-music/0c2b0002-ec26-4078-9866-1ac9b0753369.png,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/360-degree-rotation-with-light-music/9af84515-1072-4501-b182-5f616c0cc71e.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/360-degree-rotation-with-light-music/3ac03bf8-bc08-43b4-88ed-7bce6a31a7ae.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/360-degree-rotation-with-light-music/6d227846-1a2d-4739-9862-46cd34aba523.jpg,,,,
,3d-famous-remote-control-car,3D Famous Remote Control Car,,"<p>High-speed remote control car with a scale of 1:22</p>
<p>Detailed 3D design, replicating a famous car model</p>
<p>High-performance engine for speeds.</p>
<p>Advanced remote control technology with a high range</p>
<p>Realistic features, such as LED lights, sounds,</p>
<p>Ideal for carHigh-grip tires for excellent handling and stability enthusiasts and collectors</p>",published,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/3d-famous-remote-control-car/86156988-3e94-417f-b433-0190e07b348c.png,,,,,,,,,,,,,ptag_01KBEW0W0RC5RYW1K6Y4NF40FV,,,,,TRUE,,,Title: Default Title,,,FALSE,FALSE,0,,,,,,,,399,Title,Default Title,,,,,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/3d-famous-remote-control-car/8ea3b261-db86-4702-a483-7ea1b838eb22.png,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/3d-famous-remote-control-car/7a38716b-3165-47b6-9c4b-cbd75d349722.png,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/3d-famous-remote-control-car/75e8c0c3-b124-4879-b27c-b8524a25f46e.png,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/3d-famous-remote-control-car/5bb3d0fb-c72a-40d2-8b80-a9ab4248650d.png,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/3d-famous-remote-control-car/c99ef715-a06e-43b6-bfd6-d092f765feb2.png,,,
,4-4-kids-skating,4×4 Kids Skating,,"<p><span>Attractive Roller Skates For Kids : Smooth rolling wheels,High quality material.</span><br><span>• Adjustable Skates that work with your Kids and easily and conveniently converts from Beginner skates to Pro skates.</span><br><span>• Adjustable skates. There is two clips under bottom of skates, use those clips for size adjustment</span><br><span>• Toe stop brakes: Breaks on front of the skates while skating to stop .</span><br><span>• Stability &amp; Control: Comes with Toe Stop Brakes which will keep your child safe and control the speed.</span></p>",published,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/4-4-kids-skating/39bb5748-7534-4ba1-98b4-ea769f3cbaf6.jpg,,,,,,,,,,,,,ptag_01KBEW1A4NMX879BPJDPVA5XX9,,,,,TRUE,,,color: red,,,FALSE,FALSE,0,,,,,,,,499,color,red,,,,,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/4-4-kids-skating/531e06da-21e2-49da-83f6-bd5d66a9eed2.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/4-4-kids-skating/b557ab11-d007-42ee-8c9f-31044c2ea5d4.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/4-4-kids-skating/61f29877-09c8-4061-910e-ef284d280c20.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/4-4-kids-skating/6f210f2a-491f-4f83-a44c-b751f6b427b1.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/4-4-kids-skating/e7de1597-b7ac-4bd3-91e2-c499a318748e.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/4-4-kids-skating/d3cf1ab1-0c82-4e82-a3f1-0a4c839e6d32.jpg,,
,4-4-kids-skating,4×4 Kids Skating,,"<p><span>Attractive Roller Skates For Kids : Smooth rolling wheels,High quality material.</span><br><span>• Adjustable Skates that work with your Kids and easily and conveniently converts from Beginner skates to Pro skates.</span><br><span>• Adjustable skates. There is two clips under bottom of skates, use those clips for size adjustment</span><br><span>• Toe stop brakes: Breaks on front of the skates while skating to stop .</span><br><span>• Stability &amp; Control: Comes with Toe Stop Brakes which will keep your child safe and control the speed.</span></p>",published,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/4-4-kids-skating/39bb5748-7534-4ba1-98b4-ea769f3cbaf6.jpg,,,,,,,,,,,,,ptag_01KBEW1A4NMX879BPJDPVA5XX9,,,,,TRUE,,,color: green,,,FALSE,FALSE,0,,,,,,,,499,color,green,,,,,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/4-4-kids-skating/531e06da-21e2-49da-83f6-bd5d66a9eed2.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/4-4-kids-skating/b557ab11-d007-42ee-8c9f-31044c2ea5d4.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/4-4-kids-skating/61f29877-09c8-4061-910e-ef284d280c20.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/4-4-kids-skating/6f210f2a-491f-4f83-a44c-b751f6b427b1.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/4-4-kids-skating/e7de1597-b7ac-4bd3-91e2-c499a318748e.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/4-4-kids-skating/d3cf1ab1-0c82-4e82-a3f1-0a4c839e6d32.jpg,,
,4-4-kids-skating,4×4 Kids Skating,,"<p><span>Attractive Roller Skates For Kids : Smooth rolling wheels,High quality material.</span><br><span>• Adjustable Skates that work with your Kids and easily and conveniently converts from Beginner skates to Pro skates.</span><br><span>• Adjustable skates. There is two clips under bottom of skates, use those clips for size adjustment</span><br><span>• Toe stop brakes: Breaks on front of the skates while skating to stop .</span><br><span>• Stability &amp; Control: Comes with Toe Stop Brakes which will keep your child safe and control the speed.</span></p>",published,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/4-4-kids-skating/39bb5748-7534-4ba1-98b4-ea769f3cbaf6.jpg,,,,,,,,,,,,,ptag_01KBEW1A4NMX879BPJDPVA5XX9,,,,,TRUE,,,color: blue,,,FALSE,FALSE,0,,,,,,,,499,color,blue,,,,,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/4-4-kids-skating/531e06da-21e2-49da-83f6-bd5d66a9eed2.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/4-4-kids-skating/b557ab11-d007-42ee-8c9f-31044c2ea5d4.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/4-4-kids-skating/61f29877-09c8-4061-910e-ef284d280c20.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/4-4-kids-skating/6f210f2a-491f-4f83-a44c-b751f6b427b1.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/4-4-kids-skating/e7de1597-b7ac-4bd3-91e2-c499a318748e.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/4-4-kids-skating/d3cf1ab1-0c82-4e82-a3f1-0a4c839e6d32.jpg,,
,4-4-kids-skating,4×4 Kids Skating,,"<p><span>Attractive Roller Skates For Kids : Smooth rolling wheels,High quality material.</span><br><span>• Adjustable Skates that work with your Kids and easily and conveniently converts from Beginner skates to Pro skates.</span><br><span>• Adjustable skates. There is two clips under bottom of skates, use those clips for size adjustment</span><br><span>• Toe stop brakes: Breaks on front of the skates while skating to stop .</span><br><span>• Stability &amp; Control: Comes with Toe Stop Brakes which will keep your child safe and control the speed.</span></p>",published,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/4-4-kids-skating/39bb5748-7534-4ba1-98b4-ea769f3cbaf6.jpg,,,,,,,,,,,,,ptag_01KBEW1A4NMX879BPJDPVA5XX9,,,,,TRUE,,,color: pink,,,FALSE,FALSE,0,,,,,,,,499,color,pink,,,,,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/4-4-kids-skating/531e06da-21e2-49da-83f6-bd5d66a9eed2.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/4-4-kids-skating/b557ab11-d007-42ee-8c9f-31044c2ea5d4.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/4-4-kids-skating/61f29877-09c8-4061-910e-ef284d280c20.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/4-4-kids-skating/6f210f2a-491f-4f83-a44c-b751f6b427b1.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/4-4-kids-skating/e7de1597-b7ac-4bd3-91e2-c499a318748e.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/4-4-kids-skating/d3cf1ab1-0c82-4e82-a3f1-0a4c839e6d32.jpg,,
,4-4-kids-skating,4×4 Kids Skating,,"<p><span>Attractive Roller Skates For Kids : Smooth rolling wheels,High quality material.</span><br><span>• Adjustable Skates that work with your Kids and easily and conveniently converts from Beginner skates to Pro skates.</span><br><span>• Adjustable skates. There is two clips under bottom of skates, use those clips for size adjustment</span><br><span>• Toe stop brakes: Breaks on front of the skates while skating to stop .</span><br><span>• Stability &amp; Control: Comes with Toe Stop Brakes which will keep your child safe and control the speed.</span></p>",published,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/4-4-kids-skating/39bb5748-7534-4ba1-98b4-ea769f3cbaf6.jpg,,,,,,,,,,,,,ptag_01KBEW1A4NMX879BPJDPVA5XX9,,,,,TRUE,,,color: black,,,FALSE,FALSE,0,,,,,,,,499,color,black,,,,,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/4-4-kids-skating/531e06da-21e2-49da-83f6-bd5d66a9eed2.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/4-4-kids-skating/b557ab11-d007-42ee-8c9f-31044c2ea5d4.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/4-4-kids-skating/61f29877-09c8-4061-910e-ef284d280c20.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/4-4-kids-skating/6f210f2a-491f-4f83-a44c-b751f6b427b1.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/4-4-kids-skating/e7de1597-b7ac-4bd3-91e2-c499a318748e.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/4-4-kids-skating/d3cf1ab1-0c82-4e82-a3f1-0a4c839e6d32.jpg,,
,42-pcs-fashion-kitchen-set,42 pcs Fashion Kitchen set,,"<p><span>Interactive Play Kitchen Set: This play kitchen set for kids includes realistic features like a functioning sink with running water, stove, cookware, blackboard, play food, and other accessories. It also has built-in storage spaces for convenient organizatio.;Realistic Cooking Experience: When the stove is turned on, it produces realistic cooking Gas sounds and lights up. Additionally, lifelike steam adds to the authenticity, providing children with a more immersive cooking experience.</span><br><span>• Educational Water Circulation System: The sink toy is equipped with a water circulation system. Kids can wash play food before cooking and clean utensils after, promoting awareness of water conservation through play and fostering environmental consciousness.</span><br><span>Imagination and Creativity Development: The multifunctional kitchen toy encourages children to play the role of a chef, enhancing their imagination, creativity, and hands-on skills. Involving parents or friends can create a delightful family bonding experience.</span></p>",published,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/42-pcs-fashion-kitchen-set/43fc29ca-fccb-4453-8f40-658d7d68e053.jpg,,,,,,,,,,,,,,,,,,TRUE,,,Title: Default Title,,,FALSE,FALSE,0,,,,,,,,1199,Title,Default Title,,,,,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/42-pcs-fashion-kitchen-set/ce969419-f4a7-4719-a28b-a4bb1cba30ff.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/42-pcs-fashion-kitchen-set/2a035cb9-c25c-482a-aea7-6af8013f9326.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/42-pcs-fashion-kitchen-set/ae8942fb-e032-48dc-95d0-42e66435204d.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/42-pcs-fashion-kitchen-set/58beef34-3d2b-4e9a-9924-83a9b615ce4e.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/42-pcs-fashion-kitchen-set/fd843094-5eb3-4945-b833-057d7f25bf54.jpg,,,
,4wd-kids-radio-gaming-cars,4WD Kids Radio Gaming Cars,,"<ul class=""a-unordered-list a-vertical a-spacing-mini"">
<li class=""a-spacing-mini""><span class=""a-list-item"">Precision 4WD Control &amp; Low-Center Gravity Dominate every drift with four-wheel drive traction and a low-center gravity design for ultra-stable handling on tabletops, floors, or smooth pavements. Compact 1:64 scale (7.5cm) delivers pro-level performance in tight spaces</span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">Smart Throttle Curve Adjustment Tailor your speed! Switch between gentle acceleration (ideal for beginners) and aggressive power bursts (for advanced drifts) with the adjustable throttle curve system</span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">Type-C Fast Charging &amp; Extended Play Power up in 30 minutes via the universal Type-C port for 20+ minutes of nonstop action. The 3.7V 100mAh battery keeps races going longer, perfect for quick sessions</span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">2.4GHz Multi-Car Racing Host epic battles! The interference-free 2.4GHz remote (20m range) supports racing multiple cars (sold separately). Perfect for family competitions or solo practice</span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">Pro Steering &amp; Lighting Control Proportional Steering: Fine-tune turning angles for razor-sharp drifts. Dynamic LEDs: High-brightness headlights (spotlight mode) and brake-activated taillights add realism. Use the remote’s long/short press to toggle lights</span></li>
</ul>",published,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/4wd-kids-radio-gaming-cars/4b4167f7-741f-46a1-9fbe-f1858b53e3b2.png,,,,,,,,,,,,,,,,,,TRUE,,,Title: Default Title,,,FALSE,FALSE,0,,,,,,,,2099,Title,Default Title,,,,,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/4wd-kids-radio-gaming-cars/09cb8892-7429-4fea-9b84-ba26ed2000de.png,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/4wd-kids-radio-gaming-cars/109a1b58-126c-454d-9805-170561b9fc9e.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/4wd-kids-radio-gaming-cars/73cf7055-0c90-4288-9e98-4fbc0a41a5f8.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/4wd-kids-radio-gaming-cars/c5692ccf-52b1-4dab-81a0-fee20886079f.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/4wd-kids-radio-gaming-cars/3b74b027-a7d2-4430-99c2-fa44987dfc60.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/4wd-kids-radio-gaming-cars/28e07297-1f21-4843-90b1-35e8a1d39c28.jpg,,
