Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Short description (product.metafields.custom.short_description),Product Video (product.metafields.custom.video_url),Product rating count (product.metafields.reviews.rating_count),Age group (product.metafields.shopify.age-group),Audio codecs/formats supported (product.metafields.shopify.audio-codecs-formats-supported),Audio player/recorder features (product.metafields.shopify.audio-player-recorder-features),Bag/Case features (product.metafields.shopify.bag-case-features),Bag/Case material (product.metafields.shopify.bag-case-material),Bag/Case storage features (product.metafields.shopify.bag-case-storage-features),Board game features (product.metafields.shopify.board-game-features),Board game mechanics (product.metafields.shopify.board-game-mechanics),Boot type (product.metafields.shopify.boot-type),Carry options (product.metafields.shopify.carry-options),Color (product.metafields.shopify.color-pattern),Condition (product.metafields.shopify.condition),Connection type (product.metafields.shopify.connection-type),Connectivity technology (product.metafields.shopify.connectivity-technology),Construction set theme (product.metafields.shopify.construction-set-theme),Decoration material (product.metafields.shopify.decoration-material),Developmental features (product.metafields.shopify.developmental-features),Dexterity skills (product.metafields.shopify.dexterity-skills),Difficulty level (product.metafields.shopify.difficulty-level),Doll type (product.metafields.shopify.doll-type),Drawing/Painting kit items included (product.metafields.shopify.drawing-painting-kit-items-included),Footwear material (product.metafields.shopify.footwear-material),Game features (product.metafields.shopify.game-features),Gameplay skills (product.metafields.shopify.gameplay-skills),Infant age group (product.metafields.shopify.infant-age-group),Inline skating style (product.metafields.shopify.inline-skating-style),Karaoke modes (product.metafields.shopify.karaoke-modes),Kit construction type (product.metafields.shopify.kit-construction-type),Language (product.metafields.shopify.language),Laser light source (product.metafields.shopify.laser-light-source),Material (product.metafields.shopify.material),Play equipment items included (product.metafields.shopify.play-equipment-items-included),Play vehicle propulsion (product.metafields.shopify.play-vehicle-propulsion),Portability (product.metafields.shopify.portability),Power source (product.metafields.shopify.power-source),Puzzle theme (product.metafields.shopify.puzzle-theme),Recommended age group (product.metafields.shopify.recommended-age-group),Remote technology (product.metafields.shopify.remote-technology),Riding toy propulsion type (product.metafields.shopify.riding-toy-propulsion-type),Scale model material (product.metafields.shopify.scale-model-material),Shell/Frame material (product.metafields.shopify.shell-frame-material),Shoe size (product.metafields.shopify.shoe-size),Skill level (product.metafields.shopify.skill-level),Suitable space (product.metafields.shopify.suitable-space),Target gender (product.metafields.shopify.target-gender),Toy/Game material (product.metafields.shopify.toy-game-material),Toy tool type (product.metafields.shopify.toy-tool-type),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
big-carrier-trucks-with-small-cars-pink-transport-truck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/2269/0412/files/71cbhEt0ghL._SX522.jpg?v=1759400791,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
big-carrier-trucks-with-small-cars-pink-transport-truck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/2269/0412/files/71FKh7vgCBL._SL1500.jpg?v=1759400791,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
big-carrier-trucks-with-small-cars-pink-transport-truck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/2269/0412/files/81oFN62p7qL._SL1500.jpg?v=1759400791,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
big-carrier-trucks-with-small-cars-pink-transport-truck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/2269/0412/files/81UQxGIYriL._SX522.jpg?v=1759400791,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
big-carrier-trucks-with-small-cars-pink-transport-truck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/2269/0412/files/717_CIRlyoL._SX522.jpg?v=1759400791,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
big-carrier-trucks-with-small-cars-green-army-truck,BIG CARRIER TRUCKS WITH SMALL CARS || GREEN ARMY TRUCK,"<p>Toddler Truck Toys for 3 4 5 6 Year Old buoys - 5-in-1 Friction Power Vehicle Car Toy for Toddlers 1-3, Carrier Truck Toys for Kids 3-5, Christmas Birthday Gifts for Age 3-9</p>
<p><br>5 in 1 Truck Toy: TEMI construction carrier truck toy includes a larger transport truck and 4 mini car. The working part of these small engineering vehicles can be moved, and children will be immersed in building base. Toddler boys toys age 3-6 years old.<br>Pull Back Cars: Just pull it back, then release your hand, car can run a long distance. Separate the cab and the traction compartment, and then open the tailgate to transport the vehicle down.<br>Real Sound Effect and Light: Press the button above the truck can play the sound and turn on the headlight, enhance kids' gaming fun. The truck toys will bring lots of joy and surprise to the children! Please be assured that every time you press the button, the whistle will only last for about 8 seconds, don't worry about it making noise.<br>Size for Small Hands: Our engineering vehicle toys of mini car toys toddler boy toys are designed for 3-6 year old kids' small hands to hold and push, very handy to carry wherever you go, not too big or small.<br>Realisti Construction Trucks: The working parts of 5 vehicles can be rotated and moved, which make your little architect more realistically feel the fun of building his own base. You can lead your kids to learn construction knowledge, simulate transport the sand and other materials in the construction site, inspire their imagination, build their own construction base.</p>
<p> </p>",Toycker,Toys & Games > Toys > Play Vehicles > Toy Trucks & Construction Vehicles,Truck toys,Educational Toy,true,Title,Default Title,,,,,,,,,0.0,,-1,deny,manual,999.00,2999.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0935/2269/0412/files/Hd3404efb0a1f45a88835714eb98c3221n.jpg?v=1759400684,1,"",false,,,"Educational Objective(s)	‎truck
Batteries Required	‎No
Batteries Included	‎No
tech_spec_battery_description_toys	‎This product requires 1 or more AA batteries, which are not included.
Material Type(s)	‎Plastic
Colour	‎Pink
Package Dimensions	‎33.71 x 14.81 x 11.81 cm; 590g
recommended age	‎3 years and up
Item Weight	‎590 g",,,,,,,,,,,,,green,,,,,,,,,,,,,,,,,,,,,,pull-back,,,,school-age-children; toddlers; 4-years-or-older; 3-years-or-older; 6-years-or-older; preschoolers; 5-years-or-older,,,,,,,,,plastic,,,kg,,,active
big-carrier-trucks-with-small-cars-green-army-truck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/2269/0412/files/Haba58c8493574e64a246bc33691be884Y_1.jpg?v=1759400684,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
big-carrier-trucks-with-small-cars-green-army-truck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/2269/0412/files/Hbdec3467f8c94025aec099bc403814a1F.jpg?v=1759400684,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
big-carrier-trucks-with-small-cars-green-army-truck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/2269/0412/files/He381d6bbbae2499a85f9622e2f327500w.jpg?v=1759400496,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
big-carrier-trucks-with-small-cars-green-army-truck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/2269/0412/files/Hfad15ba26d2e41d983e174e10bc3bc9db.jpg?v=1759400496,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
city-trucks-with-small-cars-blue,CITY TRUCKS WITH SMALL CARS || BLUE,"<p>Toddler Truck Toys for 3 4 5 6 Year Old buoys - 5-in-1 Friction Power Vehicle Car Toy for Toddlers 1-3, Carrier Truck Toys for Kids 3-5, Christmas Birthday Gifts for Age 3-9<br></p>",Toycker,Toys & Games > Toys > Play Vehicles > Toy Trucks & Construction Vehicles,Truck toys,Educational Toy,true,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,999.00,2999.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0935/2269/0412/files/H61db6570c0cf4886bc79588c4dd8a2d9A.jpg?v=1759400086,1,"",false,,,"5 in 1 Truck Toy: TEMI construction carrier truck toy includes a larger transport truck and 4 mini car. The working part of these small engineering vehicles can be moved, and children will be immersed in building base. Toddler boys toys age 3-6 years old.
Pull Back Cars: Just pull it back, then release your hand, car can run a long distance. Separate the cab and the traction compartment, and then open the tailgate to transport the vehicle down.
Real Sound Effect and Light: Press the button above the truck can play the sound and turn on the headlight, enhance kids' gaming fun. The truck toys will bring lots of joy and surprise to the children! Please be assured that every time you press the button, the whistle will only last for about 8 seconds, don't worry about it making noise.
Size for Small Hands: Our engineering vehicle toys of mini car toys toddler boy toys are designed for 3-6 year old kids' small hands to hold and push, very handy to carry wherever you go, not too big or small.
Realisti Construction Trucks: The working parts of 5 vehicles can be rotated and moved, which make your little architect more realistically feel the fun of building his own base. You can lead your kids to learn construction knowledge, simulate transport the sand and other materials in the construction site, inspire their imagination, build their own construction base.

Educational Objective(s)	‎truck
Batteries Required	‎No
Batteries Included	‎No
tech_spec_battery_description_toys	‎This product requires 1 or more AA batteries, which are not included.
Material Type(s)	‎Plastic
Colour	‎Pink
Package Dimensions	‎33.71 x 14.81 x 11.81 cm; 590 g
recommended age	‎3 years and up
Item Weight	‎590 g",,,,,,,,,,,,,multicolor; blue,,,,,,,,,,,,,,,,,,,,,,push-and-go,,,,toddlers; 6-years-or-older; 3-years-or-older; preschoolers; 5-years-or-older; 4-years-or-older; school-age-children,,,,,,,,,plastic,,,kg,,,active
city-trucks-with-small-cars-blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/2269/0412/files/H12e53a15d0da4459a45a58e75e204b13l.jpg?v=1759400086,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
city-trucks-with-small-cars-blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/2269/0412/files/H96c1e7b65a6a457cbb3650b5795da71ck.jpg?v=1759400086,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
city-trucks-with-small-cars-blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/2269/0412/files/H561adc1abcb64fbfa23445b0663d83ebi.jpg?v=1759400086,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
city-trucks-with-small-cars-blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/2269/0412/files/Ha36113f24b194dccb9fbbf97bee9ca16H.jpg?v=1759400086,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
city-trucks-with-small-cars-blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/2269/0412/files/Hf611bae457ca478ba017499252502928D.jpg?v=1759400086,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
big-carrier-trucks-with-small-cars,BIG CARRIER TRUCKS WITH SMALL CARS,"<p>Toddler Truck Toys for 3 4 5 6 Year Old buoys - 5-in-1 Friction Power Vehicle Car Toy for Toddlers 1-3, Carrier Truck Toys for Kids 3-5, Christmas Birthday Gifts for Age 3-9</p>
<p>About this item<br>5 in 1 Truck Toy:  construction carrier truck toy includes a larger transport truck and 4 mini car. The working part of these small engineering vehicles can be moved, and children will be immersed in building base. Toddler boys toys age 3-6 years old.<br>Pull Back Cars: Just pull it back, then release your hand, car can run a long distance. Separate the cab and the traction compartment, and then open the tailgate to transport the vehicle down.<br>Real Sound Effect and Light: Press the button above the truck can play the sound and turn on the headlight, enhance kids' gaming fun. The truck toys will bring lots of joy and surprise to the children! Please be assured that every time you press the button, the whistle will only last for about 8 seconds, don't worry about it making noise.<br>Size for Small Hands: Our engineering vehicle toys of mini car toys toddler boy toys are designed for 3-6 year old kids' small hands to hold and push, very handy to carry wherever you go, not too big or small. Construction Trucks: The working parts of 5 vehicles can be rotated and moved, which make your little architect more realistically feel the fun of building his own base. You can lead your kids to learn construction knowledge, simulate transport the sand and other materials in the construction site, inspire their imagination, build their own construction base.</p>
<p> </p>",Toycker,Toys & Games > Toys > Play Vehicles > Toy Trucks & Construction Vehicles,Truck toys,Educational Toy,true,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,999.00,2999.00,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0935/2269/0412/files/Hf1b19f8ab4744b75a46856dfee8193cbi.jpg?v=1759399516,1,"",false,,,"Technical Details
Educational Objective(s)	‎truck
Batteries Required	‎No
Batteries Included	‎No
tech_spec_battery_description_toys	‎This product requires 1 or more AA batteries, which are not included.
Material Type(s)	‎Plastic
Colour	‎Pink
Package Dimensions	‎33.71 x 14.81 x 11.81 cm; 590 g
recommended age	‎3 years and up
Item Weight	‎590 g",,,,,,,,,,,,,black,,,,,,,,,,,,,,,,,,,,,,push-and-go,,,,4-years-or-older; 5-years-or-older; toddlers; 6-years-or-older; 3-years-or-older; school-age-children; preschoolers,,,,,,,,,plastic,,,kg,,,active
big-carrier-trucks-with-small-cars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/2269/0412/files/H58c8e698bc9d4723b4802694f2f2abb2s.jpg?v=1759399516,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
big-carrier-trucks-with-small-cars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/2269/0412/files/Hc8b54ff79f3642d9bcafce723081225a4.jpg?v=1759399516,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
big-carrier-trucks-with-small-cars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/2269/0412/files/Hc09b3db94e454dc8ae9cd7b04e21a65fA.jpg?v=1759399516,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
big-carrier-trucks-with-small-cars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/2269/0412/files/Hc00036d22cdf4d67a978ec91fe518bbct.jpg?v=1759399516,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
big-carrier-trucks-with-small-cars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/2269/0412/files/H1be66d7cccab4333b6058661db8bb802M.jpg?v=1759399516,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
small-farmer-tractor-with-monstar-wheels,SMALL FARMER TRACTOR WITH MONSTAR WHEELS,"<p>Friction-Powered Agricultural Truck with Flashing LED Wheels, Music Light-Up Car for Toddlers, Birthday Gift for Boys &amp; Girls, Outdoor Toys for Kids Ages 3+ (Monster Truck)<br></p>",Toycker,Toys & Games > Toys > Play Vehicles > Toy Trucks & Construction Vehicles,tractor toy,"",true,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,649.00,899.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0935/2269/0412/files/71H6gH1XbKL.jpg?v=1759398898,1,"",false,,,"RESILIENT DESIGN :- Monster Treads toys have big, strong wheels that work on any ground. They are great for toddlers to play with outside and quiet enough for fun indoors too!
Easy to Use :- Monster Treads Lightning Wheels tractor toys have smooth, quiet wheels that roll easily on any surface. They are great for all terrains and make playtime fun without too much noise!
READY FOR PLAY :- These light-up, monster truck-style toys come with 3 AAA batteries, so kids can start playing right away. The easy-to-open box makes playtime simple and fun!
MOTION EFFICIENT LIGHTING :- Turn on the motion sensor lights and bring the monster truck toy to life by rolling the tractor back and forth on its huge, monster truck-style wheels.

Batteries Required	‎No
Batteries Included	‎Yes
Material Type(s)	‎Plastic
Colour	‎Multicolor
Product Dimensions	‎6 x 6 x 3 cm; 99 g
Item part number	‎1
Manufacturer recommended age	‎12 months and up
Item Weight	‎99 g",,,,,,,,,,,,,multicolor; green; blue; red,,,,,,,,,,,,,,,,,,,,,,push-and-go,,,,3-years-or-older,,,,,,,,,plastic,,,kg,,,active
small-farmer-tractor-with-monstar-wheels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/2269/0412/files/71ZJVJo8ELL.jpg?v=1759398897,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
small-farmer-tractor-with-monstar-wheels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/2269/0412/files/81m98OfKBrL.jpg?v=1759398898,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
small-farmer-tractor-with-monstar-wheels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/2269/0412/files/717Drex_AAL.jpg?v=1759398897,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
big-monster-wheel-farmer-tractor,BIG MONSTER WHEEL FARMER TRACTOR,"<p>Monster Treads Children's Off-Road Tractor Toy - Children's Tractor Toy with Big Wheels - Durable Indoor and Outdoor Toy - Gift for Boys and Girls 3 Years Old</p>
<p> </p>",Toycker,Toys & Games > Toys > Play Vehicles > Toy Cars,tractor toy,Action Fingures,true,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,949.00,1200.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0935/2269/0412/files/Hd4160b8a17b5414c9933c9439fddbb73x.jpg?v=1759398430,1,"",false,BIG MONSTER WHEEL FARMER TRACTOR || TRACTOR TOY,,"
Monster Treads John Deere Tractor Toy - Get ready for endless hours of play with this Monster Treads off-road tractor from John Deere. This 25cm push tractor toy with extra-large rubber wheels will give rise to hours of adventure.
MANEUVERABLE CHILD TRACTOR: Your child will quickly master driving with this intuitive toy tractor: with its unique design, your child will be able to easily turn it to the left or right by tilting it slightly.
Indoor and garden toy: the large, soft wheels with ribbed tyres allow the tractor to move forward on all surfaces. Little explorers can play with it at home, on the lawn or in the park.
STRONG FARM TOY CHILD TRACTOR - Our ultra-strong all-terrain Monster Treads is crafted from durable plastic with rubber wheels that will withstand hours of adventures.
BOYS & GIRLS TOY AGES 3+ - This John Deere off-road tractor will make a great birthday or Christmas gift for boys and girls aged 3 and up. Without batteries.

Technical Details
Assembly Required	‎No
Batteries Required	‎No
Batteries Included	‎No
tech_spec_battery_description_toys
‎Alkaline
Material Type(s)	‎Plastic
Colour	‎Multicolored
Batteries	‎3 AAA batteries required.
Manufacturer recommended age	‎3 years and up
Item Weight  ‎898 g",,,,,,,,,,,,,multicolor; white; green; black; purple; red,,,,,,,,,,,,,,,,,,,,,,push-and-go,,,,3-years-or-older,,,,,,,,,plastic,,,kg,,,active
big-monster-wheel-farmer-tractor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/2269/0412/files/AdobeExpress2025-09-1315.12.32.gif?v=1759398430,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
big-monster-wheel-farmer-tractor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/2269/0412/files/H2039743bf1d546e5bb9c12024a332ffcg.png?v=1759398430,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
big-monster-wheel-farmer-tractor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/2269/0412/files/H9977158cba664a1bae19b92330b1055dm.jpg?v=1759398430,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
big-monster-wheel-farmer-tractor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/2269/0412/files/Hdf3aac5381fb458e8b2c78add1e272f0x.jpg?v=1759398430,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dancing-octopus-toy,DANCING OCTOPUS TOY,"<p>Wind Up Anmial Toy, Place It In Water And Watch Octopus Swim.<br>Lightweight And Easy For Little Hands To Operate.<br>Great For Bathtime Bath Or Pool Fun.<br>Really Swims In Water And Crawls On Land. Encourages Imaginative Play, No Batteries Required.<br>Made With Safe Elite Standard Non-Toxic PP And Odor-Free.<br></p>",Toycker,Toys & Games > Toys > Bath Toys > Interactive Bath Toys,"","",true,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,699.00,1299.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0935/2269/0412/files/Hdc6d679417094596b01ab71d4ec28dd6m.jpg?v=1759390713,1,"",false,,,"Number of items	‎1
Product Dimensions	‎6 x 8 x 10 cm
recommended age	‎1 month - 5 years",,'3,,,,,,,,,,,multicolor-1,,,,,,,,,,,,,,,,,,,,,,,,,,preschoolers; school-age-children,,,,,,,,,plastic,,,kg,,,active
dancing-octopus-toy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/2269/0412/files/AdobeExpress2025-09-1315.09.09.gif?v=1759390713,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dancing-octopus-toy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/2269/0412/files/H0e8d3837a7d6401cb6e1d2c819aba2bbz.jpg?v=1759390713,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dancing-octopus-toy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/2269/0412/files/H6caa921d93204a9f887fbb0c00de24d80.jpg?v=1759390713,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dancing-octopus-toy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/2269/0412/files/H017a3e22f9d44667a96f07bf2818f04fN.jpg?v=1759390713,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dancing-octopus-toy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/2269/0412/files/H723a30c4b25a4eb8b78a643fb02db3993.jpg?v=1759390713,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
double-ineritica-insect-beetle,DOUBLE INERITICA INSECT BEETLE,"<p>the toy car includes cute insect-shaped cars in bright colours: ladybird, beetle and dragonfly with fun faces that easily attract the child's attention. Perfect for children aged 1-5 years.<br>🚗 Available in two modes: No batteries required. The wind-up car has two modes. Push and walk mode. Simply press the top of the car toy down and release and the boy's toy car will drive. Pull back car mode: the rear wheels have a built-in threaded gear to pull back and the car drives forward.<br>Safe and durable: the best toy car for children aged 1-5 years. Made from durable, non-toxic ABS plastic, the toy car is drip-proof, eco-friendly and child-friendly. With its compact design and no sharp edges, the toy car won't hurt your child's little fingers and won't scratch their smooth skin.<br>Educational and fun: the pull back toy car can be run indoors or outdoors. Children can have a fun-filled racing game. Most importantly, they can practise and learn physical coordination, sensory perception, motor skills, teamwork in a subtle way. It is also a great idea to decorate a room as a collector's item or as a birthday or party gift.<br>🚗 The perfect gift: Colourful pull-back car, perfect size and shape, easy to grasp through a small child's hands. A wonderful birthday gift, Christmas present, party accessory and any other celebratory gift toy for babies and girls aged 1 2 3 years.</p>
<p><br>Technical Details<br>Product Dimensions    ‎9 x 8 x 5 cm; 200 g<br>Manufacturer recommended age    ‎1 month - 2 years<br><br></p>",Toycker,Toys & Games > Toys > Play Vehicles > Toy Cars,pull back toys,"",true,Color,yellow,product.metafields.shopify.color-pattern,,,,,,,,0.0,,0,deny,manual,149.00,199.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0935/2269/0412/files/Hee58b635f526431faa4076d3a0750afeD.jpg?v=1759390353,1,"",false,,,,,,,,,,,,,,,,yellow; red; blue; green,,,,,,,,,,,,,,,,,,,,,,push-and-go,,,,toddlers; preschoolers,,,,,,,,,plastic,,https://cdn.shopify.com/s/files/1/0935/2269/0412/files/Hee58b635f526431faa4076d3a0750afeD.jpg?v=1759390353,kg,,,active
double-ineritica-insect-beetle,,,,,,,,,red,,,,,,,,,0.0,,0,deny,manual,149.00,199.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0935/2269/0412/files/AdobeExpress2025-09-1315.06.40.gif?v=1760172671,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/2269/0412/files/H850afef147a84e779aed1c30818e9857M.jpg?v=1759390352,kg,,,
double-ineritica-insect-beetle,,,,,,,,,blue,,,,,,,,,0.0,,0,deny,manual,149.00,199.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0935/2269/0412/files/He3585d93619146348b5b8b0354f9beb24.jpg?v=1759390353,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/2269/0412/files/H179e154cace34abfa075c6d867fc05b7K.jpg?v=1759390352,kg,,,
double-ineritica-insect-beetle,,,,,,,,,green,,,,,,,,,0.0,,-1,deny,manual,149.00,199.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0935/2269/0412/files/Hf93ad1bfb848407a96ddbe2d4e443667e.jpg?v=1759390352,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/2269/0412/files/H850afef147a84e779aed1c30818e9857M.jpg?v=1759390352,kg,,,
